filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20220524_140330_jpg.rf.b36ce98262b1c35fc162b2ffb9b17a2b.jpg,640,640,singleFingerBend,0,197,640,472
IMG_20220501_153126_jpg.rf.b465b7d0cdb7bfd117a0def5596ec45b.jpg,640,640,fingerSymbols,0,148,593,577
IMG_20220502_124417_jpg.rf.b45e070aa7e2520ef5d5ccc5cace0d9b.jpg,640,640,openPalm,83,149,516,533
IMG_20220502_131843_jpg.rf.b48e3562d4c871687cc8f0a9c874e423.jpg,640,640,semiOpenPalm,48,208,640,445
IMG_20220501_153210_jpg.rf.b414459003ceabb70560f94ec3e840bc.jpg,640,640,fingerSymbols,90,223,490,567
IMG_20220502_132546_jpg.rf.b543e8bdc6ab17ccc9212856ea27afb7.jpg,640,640,fingerSymbols,61,157,489,484
IMG_20220509_134606_jpg.rf.b5b3eb948b996ae757fc700a9581db0a.jpg,640,640,closedFist,42,161,470,460
IMG_20220509_131020_jpg.rf.b5f9549eb9cef7770bc6c3a32df8a8f8.jpg,640,640,semiOpenFist,94,196,433,480
IMG_20220509_134510_jpg.rf.b4b2e919997ff37489c321d8a65ef2b1.jpg,640,640,openPalm,58,113,576,499
IMG_20220430_183908_jpg.rf.b77a2f8df965d78bc8dbd14ae155f737.jpg,640,640,singleFingerBend,0,23,640,572
IMG_20220521_105115_jpg.rf.b453860f1244a92ced1877d23f5db68d.jpg,640,640,fingerSymbols,33,244,595,640
IMG_20220502_124638_jpg.rf.b6e0ca1ff8760a0025e68fccb7ecdd98.jpg,640,640,semiOpenFist,31,115,640,620
IMG_20220522_180742_jpg.rf.b4cd35f8addaeb178096f24fbf88fdb9.jpg,640,640,fingerCircle,0,0,640,640
IMG_20220523_115144_jpg.rf.b7e4e363b78e4c58de5ded9d66e0f24b.jpg,640,640,fingerCircle,0,220,615,489
IMG_20220524_141455_jpg.rf.b75ec84e1d6cb6f7e2d823d2743a06d3.jpg,640,640,fingerSymbols,35,254,606,578
IMG_20220522_142550_jpg.rf.b65311f55d96056e7f6bb4734295b31c.jpg,640,640,semiOpenPalm,75,107,550,640
IMG_20220521_105617_jpg.rf.b7f7f903c4a3fda5e8c582c3fb07363e.jpg,640,640,semiOpenFist,61,279,530,476
IMG_20220509_133036_jpg.rf.b86e5b16663232390b12a4838e706ca6.jpg,640,640,singleFingerBend,0,0,640,640
IMG_20220524_140146_jpg.rf.b64bba5f63c0014546b7cbdee28c46a2.jpg,640,640,semiOpenPalm,31,190,640,433
IMG_20220502_141524_jpg.rf.b8b1d1ce82788c3d50f1d2eef37b5c8c.jpg,640,640,closedFist,53,208,576,572
IMG_20220502_135950_jpg.rf.b7682018648c8b57797d7b5f6507dcde.jpg,640,640,openPalm,90,147,581,578
IMG_20220509_132953_jpg.rf.b6551033e7411a54dd8de14949c5db39.jpg,640,640,semiOpenPalm,0,207,640,519
IMG_20220524_140015_jpg.rf.b85c109a3743379613e74e969f0792d2.jpg,640,640,semiOpenFist,0,89,598,534
IMG_20220502_143218_jpg.rf.b84b2a33949f94a079866494a4fb35f7.jpg,640,640,fingerCircle,31,1,530,538
IMG_20220501_152250_jpg.rf.b838e51491fed14d0c46403e4d060c02.jpg,640,640,semiOpenPalm,0,97,640,465
IMG_20220501_160031_jpg.rf.b6e9f49dbff5c35272791b5d4a0c953d.jpg,640,640,semiOpenPalm,0,26,640,640
IMG_20220521_105753_jpg.rf.b8b3a6c661b4f1abc09c967655203fc2.jpg,640,640,fingerCircle,86,180,589,460
IMG_20220502_142442_jpg.rf.b702c6ad2b63c0dc2ee9d526a6b5d544.jpg,640,640,semiOpenPalm,0,77,524,636
IMG_20220522_141958_jpg.rf.b7c74a366bb159caabc7ab36c8225419.jpg,640,640,fingerSymbols,121,33,593,493
IMG_20220502_140224_jpg.rf.b95e8cbf619e8ad4add4894b83e2defb.jpg,640,640,semiOpenFist,141,238,587,421
IMG_20220509_140115_jpg.rf.b8c26e9bbf5497d9138cc44ee295353d.jpg,640,640,fingerCircle,0,114,640,521
IMG_20220501_155220_jpg.rf.b9723ecc41251887d44786c8be84f700.jpg,640,640,semiOpenFist,150,171,557,534
IMG_20220430_180814_jpg.rf.ba437bbf19dba0bf985231e8c26c1498.jpg,640,640,semiOpenFist,42,155,519,425
IMG_20220502_132612_jpg.rf.b9d5f7d953f09b59c22d155bffa8393a.jpg,640,640,fingerSymbols,38,93,508,480
IMG_20220430_181035_jpg.rf.ba425eb7c209da9f536c58b3f7ef0c56.jpg,640,640,semiOpenPalm,126,54,501,559
IMG_20220509_134623_jpg.rf.baa90cb4729a0c9ac7e08a27603e7202.jpg,640,640,semiOpenFist,0,137,543,551
IMG_20220522_165508_jpg.rf.ba231e774527ddafb80d864f4c2f9c9c.jpg,640,640,semiOpenFist,0,0,640,640
IMG_20220522_164525_jpg.rf.bb2e0ac146c748253567e343ffd9f699.jpg,640,640,openPalm,0,0,640,640
IMG_20220502_125301_jpg.rf.bb83165424bd7f3ddf180fd46a136422.jpg,640,640,fingerSymbols,133,134,463,552
IMG_20220502_131650_01_jpg.rf.ba536bbb956703c082b3d02f0a267504.jpg,640,640,closedFist,83,163,526,516
IMG_20220522_142045_jpg.rf.bad8dab1ddf8aeadded7842f2be7c143.jpg,640,640,fingerSymbols,0,34,562,566
IMG_20220430_180956_jpg.rf.bb423ed74065996d576d6a2875feaec5.jpg,640,640,semiOpenFist,0,161,609,425
IMG_20220502_135457_jpg.rf.ba8861101f2939a8b6797c5a6dcd7d40.jpg,640,640,singleFingerBend,0,279,640,549
IMG_20220521_104428_jpg.rf.ba537cdb672ebe032227bc38024c2e4c.jpg,640,640,fingerCircle,0,235,578,504
IMG_20220430_183219_jpg.rf.bfc6b7409bbb995062cc8894ad1e2252.jpg,640,640,semiOpenFist,69,118,574,534
IMG_20220509_132856_jpg.rf.be824f36706b702b8cf9b263410e841b.jpg,640,640,semiOpenFist,0,0,640,640
IMG_20220522_142533_jpg.rf.bca850242e15256202580875d4a09075.jpg,640,640,semiOpenPalm,0,277,585,564
IMG_20220502_142451_jpg.rf.bc10c69ccff5f81ee5f73586b321592e.jpg,640,640,semiOpenPalm,74,78,529,640
IMG_20220502_124611_jpg.rf.bcf6c25b583f40bd1d741bb8f0057d74.jpg,640,640,semiOpenFist,142,173,486,486
IMG_20220524_140835_jpg.rf.bc45ef4d9a2082a59e4a2158e9cd026c.jpg,640,640,openPalm,86,266,581,475
IMG_20220501_163207_jpg.rf.bfbce871bc3f41219421797ffc27f055.jpg,640,640,semiOpenFist,59,138,557,460
IMG_20220430_182837_jpg.rf.bbeeb7b6a7a44a09f129494767d9f745.jpg,640,640,openPalm,72,207,640,502
IMG_20220502_141632_jpg.rf.bf90945f89bb442d3ba2a3efee9462dc.jpg,640,640,semiOpenFist,36,85,594,583
IMG_20220522_141906_jpg.rf.bd103f53f2a389ddb3c009ee4f4496cc.jpg,640,640,singleFingerBend,0,124,640,495
IMG_20220524_141513_jpg.rf.bc283fddf79d407b5e4758880a6092c9.jpg,640,640,fingerSymbols,33,66,593,544
IMG_20220509_134732_jpg.rf.bbdb81bf11b81e5e874584ba067a6346.jpg,640,640,fingerCircle,39,106,488,533
IMG_20220509_134043_jpg.rf.bfe4acc62401c0de1e6831fdd41db54c.jpg,640,640,semiOpenFist,0,146,640,526
IMG_20220502_135336_jpg.rf.bfc8b59e0d6310586ff76403ddc5613f.jpg,640,640,semiOpenPalm,131,79,595,615
IMG_20220430_183508_jpg.rf.c0d2376eeae26acd2d34ad21bb5f8c03.jpg,640,640,semiOpenPalm,183,31,555,477
IMG_20220521_105112_jpg.rf.bc4a47f8880342cc97994cd81ff51cc9.jpg,640,640,fingerSymbols,59,205,564,595
IMG_20220522_180400_jpg.rf.bffb4fe86140395f5b59643bdba7d958.jpg,640,640,openPalm,0,0,640,640
IMG_20220430_183020_jpg.rf.c1b4ec56f05d7b0340a1fd419d6a7513.jpg,640,640,semiOpenFist,42,182,503,554
IMG_20220501_152345_jpg.rf.c10121ae586e7662355359f20225d61c.jpg,640,640,fingerCircle,28,73,625,537
IMG_20220522_164748_jpg.rf.c053eec9c6cfa813bd6e7a07bcb1fd20.jpg,640,640,semiOpenFist,67,184,594,414
IMG_20220502_135324_jpg.rf.c1080f67e0d7f382e06cae60332464e8.jpg,640,640,semiOpenFist,0,295,640,605
IMG_20220502_140641_jpg.rf.c1857391762d6b4e8656da06a22c7136.jpg,640,640,fingerSymbols,0,0,640,635
IMG_20220521_104353_jpg.rf.c113f53c61d60c337944b19ba992eb14.jpg,640,640,fingerCircle,59,40,612,590
IMG_20220430_181013_jpg.rf.c100675cf87ef78f1ae1c9dfe0786b66.jpg,640,640,semiOpenFist,0,164,640,482
IMG_20220502_135834_jpg.rf.c21f7f53e5b49b64c4febd6b641a3289.jpg,640,640,fingerSymbols,157,128,591,537
IMG_20220521_105132_jpg.rf.c0c2b1652818ab282a26b68ff29f0feb.jpg,640,640,fingerSymbols,86,59,596,539
IMG_20220502_132224_jpg.rf.c31702147537c24007a3c958360bcd32.jpg,640,640,openPalm,55,144,585,571
IMG_20220521_105127_jpg.rf.c204d52dd72d1b31e0da98f0ee39288a.jpg,640,640,fingerSymbols,0,48,640,543
IMG_20220502_141838_jpg.rf.bd4d04f4ce228bde52a5828cf7a666e8.jpg,640,640,fingerSymbols,26,15,550,640
IMG_20220502_142109_jpg.rf.c3dd06f1708f713b916f4fdda243c360.jpg,640,640,fingerSymbols,0,67,640,586
IMG_20220509_134916_jpg.rf.c3510899ea5841bf19c02d9d41715bf0.jpg,640,640,fingerSymbols,0,38,640,454
IMG_20220524_141153_jpg.rf.c152e641ac1552c12c10014fabee3c0d.jpg,640,640,semiOpenFist,42,159,591,508
IMG_20220522_141726_jpg.rf.c459b16d01be7e525eeffa46b9ab6d42.jpg,640,640,semiOpenFist,179,128,583,529
IMG_20220521_105919_jpg.rf.c433d574ddacf2de576489ecc5eda27e.jpg,640,640,fingerSymbols,98,211,482,589
IMG_20220521_105847_jpg.rf.c34c96d706428a61d42cc3c9fd83cead.jpg,640,640,singleFingerBend,147,198,510,608
IMG_20220524_141559_jpg.rf.c499f14024f1e13ace15931cc8bcd4b7.jpg,640,640,fingerSymbols,92,74,519,561
IMG_20220502_141909_jpg.rf.c2ba4a49dfc25816b89f413eb9d8ab4d.jpg,640,640,fingerSymbols,0,170,640,640
IMG_20220502_135347_jpg.rf.c4c122b45a968e02945559f342c5fe05.jpg,640,640,semiOpenPalm,0,276,640,604
IMG_20220522_180456_jpg.rf.c45ed3ccaba5159b8627a09b9408b075.jpg,640,640,closedFist,28,200,607,521
IMG_20220509_134922_jpg.rf.c5168dbe3f99c8f906c1e6f514ce53a5.jpg,640,640,fingerSymbols,0,59,640,571
IMG_20220501_155503_jpg.rf.c53050ae2ffc75a1b78199b295274ed1.jpg,640,640,semiOpenFist,74,31,640,578
IMG_20220509_134843_jpg.rf.c4196924f1379f263891dc719f0b3de8.jpg,640,640,singleFingerBend,0,139,640,419
IMG_20220509_135130_jpg.rf.bec2aa2385f7d5b0264ae063237a492e.jpg,640,640,fingerCircle,89,110,543,584
IMG_20220522_165842_jpg.rf.c627d3e9e213d54c2f088f4f272f35a7.jpg,640,640,fingerSymbols,11,124,508,553
IMG_20220521_105633_jpg.rf.c6b6acb10e59bc5228f441281623a305.jpg,640,640,semiOpenFist,130,221,444,547
IMG_20220430_180658_jpg.rf.c6cf13957ee41c60d0292b3e21ead3ba.jpg,640,640,semiOpenFist,108,95,528,493
IMG_20220524_141413_jpg.rf.c60bf52e51f0801e680c613d87475f47.jpg,640,640,singleFingerBend,0,229,640,549
IMG_20220509_131147_jpg.rf.c69686b91948b94d4be888876c6923e2.jpg,640,640,singleFingerBend,53,153,609,564
IMG_20220509_132026_jpg.rf.c867600dc6087ababb2ce5c74bd9ac47.jpg,640,640,semiOpenPalm,0,0,640,640
IMG_20220430_182951_jpg.rf.bf86753030a4d6275c5a44f282ac5f13.jpg,640,640,closedFist,97,244,499,501
IMG_20220521_110043_jpg.rf.bdc339f09a101fcbdc9d0e064f11a74a.jpg,640,640,fingerSymbols,59,12,572,640
IMG_20220509_133235_jpg.rf.c7d7687329aacd2db81e9e8ce643bd4e.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220523_115137_jpg.rf.c80cbd9e31303d26419a815c5a648b0e.jpg,640,640,fingerCircle,141,163,576,473
IMG_20220509_134218_jpg.rf.c5c27efacb5f30172b5ab4fd8aa0171f.jpg,640,640,fingerCircle,0,232,640,528
IMG_20220502_124556_jpg.rf.c86991f78efa5b783dd9378a0134210d.jpg,640,640,closedFist,160,176,517,462
IMG_20220524_141327_jpg.rf.c56efb7100e446d2a056c4bdfd19c921.jpg,640,640,fingerCircle,185,99,622,562
IMG_20220509_134705_jpg.rf.c9172d998f233f324eb4c7488f00f9a6.jpg,640,640,semiOpenPalm,53,25,510,495
IMG_20220501_163256_jpg.rf.bdd78e464bc623a585d2b45e5cb406f1.jpg,640,640,semiOpenPalm,90,165,519,543
IMG_20220521_110035_jpg.rf.c92144b21afe2ba5f70db5470d8517e0.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220502_140706_jpg.rf.c8a90e166a2626ff8e2f377250d1fa41.jpg,640,640,fingerSymbols,126,62,530,520
IMG_20220509_130812_jpg.rf.c52cd9fa7de21232c7a28046d7aa3bb1.jpg,640,640,fingerSymbols,78,186,581,579
IMG_20220521_105942_jpg.rf.c98cfefab5deb943c77ce1f2566c8d63.jpg,640,640,fingerSymbols,153,204,559,585
IMG_20220509_132910_jpg.rf.c92e697b37a4eb14cb08b008e71ef05c.jpg,640,640,semiOpenPalm,31,81,464,550
IMG_20220509_130615_jpg.rf.c789fd44350b7988c9c7b33b79aee035.jpg,640,640,singleFingerBend,42,262,624,564
IMG_20220509_134056_jpg.rf.cab8a19a8b7efbc5d30546315fe880e2.jpg,640,640,semiOpenFist,0,184,640,488
IMG_20220509_134831_jpg.rf.c9bb2466863cf92c67219a9fb15029cd.jpg,640,640,singleFingerBend,56,97,563,585
IMG_20220509_131210_jpg.rf.c9b926b1a3cb59c1f4d5466816ed5e44.jpg,640,640,singleFingerBend,89,138,578,511
IMG_20220522_165356_jpg.rf.cbd2a2ab02274d1bcfd16dbe65c3d376.jpg,640,640,openPalm,83,40,640,573
IMG_20220501_152400_jpg.rf.cb4dd7c44be900facb5c79ec790acbc0.jpg,640,640,fingerCircle,53,89,539,443
IMG_20220524_140306_jpg.rf.ca37ef98fcad9b7d01beaa765702ab33.jpg,640,640,singleFingerBend,8,22,640,637
IMG_20220430_185054_jpg.rf.cc0f7ab7bf8713381d567a9a531450a0.jpg,640,640,fingerSymbols,38,167,512,546
IMG_20220522_175627_jpg.rf.ca8da251308a84d70049ef4e14b8d390.jpg,640,640,fingerCircle,130,87,561,489
IMG_20220522_180522_jpg.rf.bebbb3fe8b5edd88ee9c0155e5cbb72c.jpg,640,640,semiOpenFist,0,0,640,640
IMG_20220502_125927_jpg.rf.cbef3d15f04ca3c0fb47bcc8583f7e4f.jpg,640,640,fingerSymbols,121,177,491,555
IMG_20220521_105602_jpg.rf.c9c0d0becd73a4210c556e21935baff3.jpg,640,640,semiOpenFist,152,138,497,432
IMG_20220522_175421_jpg.rf.cb2b47ab7cc2c0481a10723631d0272a.jpg,640,640,semiOpenFist,0,0,640,640
IMG_20220509_130356_jpg.rf.cc6dd1d5ace8634386b677c9afe83e11.jpg,640,640,semiOpenFist,0,203,640,477
IMG_20220509_133034_jpg.rf.ccbf00c466007107450da926520c7dca.jpg,640,640,singleFingerBend,0,0,640,640
IMG_20220521_103824_jpg.rf.cb083a913e1c4142c90327ae6eafcc1c.jpg,640,640,openPalm,0,0,640,640
IMG_20220501_163221_jpg.rf.cc52dc8819f56a45b5e6ac43dbd43d3b.jpg,640,640,semiOpenFist,59,139,438,437
IMG_20220502_142326_jpg.rf.cce48627380cc6d237bfad5266923885.jpg,640,640,semiOpenFist,64,95,510,452
IMG_20220502_124703_jpg.rf.cc2de5575566410fe9cd5a5fb85bd9f2.jpg,640,640,semiOpenFist,64,139,600,425
IMG_20220522_141734_jpg.rf.cd5e8a11d307b3541b5ff5cb36c3f9a8.jpg,640,640,semiOpenFist,88,136,594,610
IMG_20220509_131023_jpg.rf.cccd6f1a058acd583a765e64caee0ecf.jpg,640,640,semiOpenFist,86,229,424,519
IMG_20220430_183732_jpg.rf.cda96bae6e564c0e5867195b4c9917e9.jpg,640,640,fingerCircle,78,17,502,585
IMG_20220502_135944_jpg.rf.cf22393f8a17245a417c3d7886c5d358.jpg,640,640,openPalm,2,17,640,576
IMG_20220522_142306_jpg.rf.cdd8b41ecc2faaaa0d6d23f0d575d2b8.jpg,640,640,openPalm,0,235,584,445
IMG_20220522_180647_jpg.rf.ce4514d70b4626edff1cf3a584758826.jpg,640,640,semiOpenPalm,39,10,598,640
IMG_20220522_142716_jpg.rf.cecc167e1e361f4e836c257132d307ad.jpg,640,640,fingerSymbols,116,228,567,564
IMG_20220502_142833_jpg.rf.cd15fd1e3df6795c7439279ac7d23e7c.jpg,640,640,fingerSymbols,0,44,640,599
IMG_20220509_133942_jpg.rf.be7364958242ee05a0ea3551482b8e45.jpg,640,640,closedFist,111,173,526,488
IMG_20220522_180906_jpg.rf.cc98d616411490f0cdc5d3bea411c73d.jpg,640,640,fingerSymbols,89,0,564,640
IMG_20220522_180123_jpg.rf.cedab514702964b52c92e99a27b922f0.jpg,640,640,fingerSymbols,0,160,640,590
IMG_20220522_164537_jpg.rf.cfa2033e191db0d596e63a95e7e10fd0.jpg,640,640,closedFist,152,174,548,475
IMG_20220522_175155_jpg.rf.cfc959709d59ae5498081e388717a5ad.jpg,640,640,openPalm,0,270,640,509
IMG_20220522_180618_jpg.rf.be55a56093e92ddd3c4f032b827abc46.jpg,640,640,semiOpenFist,33,65,640,590
IMG_20220522_142752_jpg.rf.cf94c454980555ee32699668706b12a4.jpg,640,640,fingerSymbols,90,31,513,477
IMG_20220524_141539_jpg.rf.cfd9fe1a0bed708b25224d19569616dc.jpg,640,640,fingerSymbols,76,84,525,585
IMG_20220524_141521_jpg.rf.bd7780db2b7e82f818de68ee568bf8fc.jpg,640,640,fingerSymbols,107,165,569,516
IMG_20220522_165345_jpg.rf.cfcddd19967bb74525f61985c4bd9df9.jpg,640,640,openPalm,30,129,589,536
IMG_20220521_105724_jpg.rf.d0353a166f817fc93cec4386e52c3055.jpg,640,640,fingerCircle,97,145,442,539
IMG_20220509_134408_jpg.rf.cf713fd4f35e48c0b67080cac62da8d7.jpg,640,640,fingerSymbols,111,259,496,577
IMG_20220509_131701_jpg.rf.ce3d7f0e000a3953eac3c0cbf5582b13.jpg,640,640,openPalm,0,0,640,640
IMG_20220501_153314_jpg.rf.d0d5660f72ea1f8029962aae4d1d373e.jpg,640,640,openPalm,42,228,606,420
IMG_20220522_141953_jpg.rf.cfd7d2089069275c26b162b2fe42b9a8.jpg,640,640,fingerSymbols,134,64,640,527

IMG_20220502_132425_jpg.rf.d035d4f93b7631d4f90b0d792812f8ae.jpg,640,640,semiOpenPalm,0,290,589,545
IMG_20220501_151610_jpg.rf.d171e446f2d857113f4e7d279019e078.jpg,640,640,closedFist,53,155,517,448
IMG_20220509_134309_jpg.rf.d0765a3b9f0d82a7becb31773b01b282.jpg,640,640,singleFingerBend,12,112,616,569
IMG_20220430_183942_jpg.rf.cf0e9e62604d1f0f10830c13f4147baf.jpg,640,640,singleFingerBend,61,265,640,632
IMG_20220524_141313_jpg.rf.d14c3d419c5b915cfe6a7a5fa032565b.jpg,640,640,fingerCircle,0,209,640,529
IMG_20220502_135322_jpg.rf.d200ccee5b78744921fd6f1249010fc4.jpg,640,640,semiOpenFist,0,287,640,587
IMG_20220521_103928_jpg.rf.d2b6bdcd6c16f14418af135609f99992.jpg,640,640,closedFist,0,110,585,493
IMG_20220501_154251_jpg.rf.d1742cb5a8a985fcaa9cc4253c2ebc3d.jpg,640,640,fingerSymbols,106,170,554,611
IMG_20220502_125649_jpg.rf.d06ad0956df195e5bc4dfe707440354d.jpg,640,640,closedFist,116,221,506,550
IMG_20220509_130920_jpg.rf.d313ef9636138299cc14515c0b0cb660.jpg,640,640,openPalm,92,188,500,518
IMG_20220502_131846_jpg.rf.d2197d375e26a36d3a723b3e22cbf06d.jpg,640,640,semiOpenPalm,40,199,624,442
IMG_20220430_183601_jpg.rf.d1b47dfb98d42a0385cec44e59fc3c88.jpg,640,640,semiOpenPalm,0,212,640,496
IMG_20220509_133107_jpg.rf.d321bf3a5598b5d4f7782b01b42c4a59.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220502_141835_jpg.rf.d406d1b5914977a671dac4a828ae0a0e.jpg,640,640,fingerSymbols,82,55,586,640
IMG_20220502_135623_jpg.rf.d437ad74f4b5f8156a26af47cfb8afbb.jpg,640,640,fingerSymbols,110,62,640,640
IMG_20220521_104723_jpg.rf.d4ccc72a982adfe544371552d1e51903.jpg,640,640,fingerSymbols,0,0,640,640
IMG_20220522_164839_jpg.rf.d58c905b37deff9f13e08bd14fd48cc9.jpg,640,640,semiOpenPalm,136,89,588,631
IMG_20220509_130346_jpg.rf.d4c6f8bdf9522ad3859f960091bb3b21.jpg,640,640,semiOpenFist,70,122,603,569
IMG_20220509_140146_jpg.rf.d4645742c22fbd26bcd59de4fe5dbb54.jpg,640,640,fingerCircle,163,188,554,496
IMG_20220430_180848_jpg.rf.d2e8bd370a6260874700675ffb3a8cc1.jpg,640,640,semiOpenFist,36,83,572,522
IMG_20220502_142643_jpg.rf.d60e54c6d6395b21032dc6c94b0cf896.jpg,640,640,fingerSymbols,0,24,520,584
IMG_20220522_180827_jpg.rf.d506eb7d2e115da16ccb38dd8b967038.jpg,640,640,singleFingerBend,0,46,640,622
IMG_20220509_132939_jpg.rf.d3591e8f7a4881e6c3613da4655bf99e.jpg,640,640,semiOpenPalm,0,0,640,640
IMG_20220502_142844_jpg.rf.d4a879e91cf3a254444a06645ba04a6e.jpg,640,640,fingerSymbols,0,191,640,575
IMG_20220501_151903_jpg.rf.d5988cbb172115de067e55054f19a1a1.jpg,640,640,semiOpenFist,0,172,640,566
IMG_20220522_141829_jpg.rf.d64b2b36c7c6362f0d6fb867303ebcfd.jpg,640,640,semiOpenPalm,119,95,552,569
IMG_20220501_154316_jpg.rf.d370e56dbc236a23c337e18629b557e0.jpg,640,640,fingerSymbols,0,111,553,581
IMG_20220502_125720_jpg.rf.d3b26b452c15da742d007f3b3a51290a.jpg,640,640,semiOpenFist,105,178,442,523
IMG_20220502_135437_jpg.rf.d66ddd363f933750aa0b99ac0c4baef1.jpg,640,640,singleFingerBend,39,87,552,544
IMG_20220523_115131_jpg.rf.d5b4c80219d774616e3ae2795c659022.jpg,640,640,fingerCircle,133,71,548,503
IMG_20220502_142646_jpg.rf.d6998ce24e5fe1e3db223ff1cd2cae75.jpg,640,640,fingerSymbols,59,21,574,586
IMG_20220524_141358_jpg.rf.d63e8d94d9aa9dd1f8ce49d371f33d8f.jpg,640,640,singleFingerBend,0,87,585,583
IMG_20220502_141730_jpg.rf.d49f53ac8ffe0a94290d03e6e098f882.jpg,640,640,semiOpenPalm,160,29,640,640
IMG_20220502_142037_jpg.rf.bd9d7093db86fa9ca9e62f4d85486fa9.jpg,640,640,fingerSymbols,24,150,640,554
IMG_20220430_180538_jpg.rf.d69a08c945fe8b88776e58235128067c.jpg,640,640,closedFist,56,139,554,524
IMG_20220521_105515_jpg.rf.d6a8052ffbbebb5b490ddc2c2ace1410.jpg,640,640,openPalm,0,0,640,640
IMG_20220502_132407_jpg.rf.d65f0c7dcc702801bd38dc4c17123926.jpg,640,640,semiOpenFist,0,203,600,501
IMG_20220430_181059_jpg.rf.d6cd6bc61689c7ab587dd039275357ff.jpg,640,640,semiOpenPalm,0,145,640,407
IMG_20220522_180021_jpg.rf.d3044f0afcc8e9ea42fd043d98d0edf6.jpg,640,640,fingerSymbols,0,67,640,599
IMG_20220522_165643_jpg.rf.d7af740fd707e84eb5f8b672f9e463de.jpg,640,640,semiOpenPalm,11,231,640,520
IMG_20220521_110046_jpg.rf.d780344e8273c87ca535a6468537f445.jpg,640,640,fingerSymbols,66,9,599,640
IMG_20220522_141737_jpg.rf.d71b2c1f8f7e8bcd16956fa94a260a6c.jpg,640,640,semiOpenFist,171,147,640,590
IMG_20220524_140832_jpg.rf.d76dac657a8f21be909f072940516069.jpg,640,640,openPalm,0,233,640,521
IMG_20220524_135832_jpg.rf.d7b18e236245a51e0a8104e2ca44405d.jpg,640,640,openPalm,0,43,640,557
IMG_20220502_140147_jpg.rf.d802f248dd21d8bc8c29e9642abd2bc4.jpg,640,640,closedFist,105,202,596,465
IMG_20220522_180828_jpg.rf.be91c889c171d3e3d6ad85cfe422b1ee.jpg,640,640,singleFingerBend,0,44,640,640
IMG_20220524_140447_jpg.rf.daaed42513e005b73868e5f16cae456c.jpg,640,640,fingerSymbols,87,60,605,640
IMG_20220502_135500_jpg.rf.d72cfb3accb118467bd46781020e2367.jpg,640,640,singleFingerBend,3,256,640,580
IMG_20220502_131835_jpg.rf.d887f74d5434b1289eb21c6fda61e034.jpg,640,640,semiOpenPalm,188,152,494,528
IMG_20220522_165922_jpg.rf.d8009c0a945677edd6804cf1ec1fa386.jpg,640,640,fingerSymbols,69,140,489,604
IMG_20220509_131707_jpg.rf.dad5f296af67418e40956d5a17c3e2e0.jpg,640,640,openPalm,35,167,640,611
IMG_20220430_182149_jpg.rf.d93c2c2cf499179e35e95092b2bda754.jpg,640,640,fingerSymbols,82,132,576,560
IMG_20220521_105630_jpg.rf.d7e2742abbfc9efb268ecd0193ab7147.jpg,640,640,semiOpenFist,116,159,510,539
IMG_20220502_132533_jpg.rf.d9c31288672362ebeb482b7e0712eb0f.jpg,640,640,fingerSymbols,0,56,500,557
IMG_20220501_163513_jpg.rf.db046afd5985dec1e46cff6ad7282e35.jpg,640,640,fingerSymbols,14,125,556,527
IMG_20220430_182831_jpg.rf.d85cb845017932c81f853bccea040c15.jpg,640,640,openPalm,35,125,640,411
IMG_20220502_140439_jpg.rf.d8bbb7acec1eb8ebfe52a13c6b76174a.jpg,640,640,singleFingerBend,119,97,523,452
IMG_20220522_175632_jpg.rf.dae22b90180b74d1ff6f317ca1ad755d.jpg,640,640,fingerCircle,53,157,481,546
IMG_20220501_151312_jpg.rf.dc4ecb44a227897b238d35fe2e14d5ec.jpg,640,640,openPalm,21,93,573,471
IMG_20220522_175431_jpg.rf.db9035db6ed4c47acc79dc893c7de7cc.jpg,640,640,semiOpenFist,0,0,640,640
IMG_20220501_153841_jpg.rf.da9a68dad1903607a7e56c4242de1587.jpg,640,640,semiOpenFist,86,131,501,449
IMG_20220509_130458_jpg.rf.db81a658aa8e397ce636e69fb691722d.jpg,640,640,semiOpenPalm,119,89,558,555
IMG_20220501_151715_jpg.rf.db5a34a211dfc6b5d6b194693589fbee.jpg,640,640,semiOpenFist,0,0,640,587
IMG_20220521_104020_jpg.rf.d85752613b24dc19bdfb94955882715d.jpg,640,640,semiOpenFist,69,221,618,547
IMG_20220502_125753_jpg.rf.dc3aa6bd0b866fb051c8e87bff770df2.jpg,640,640,semiOpenFist,56,223,504,453
IMG_20220522_142721_jpg.rf.dc58f0ac7761ac0d3def5279611e2e78.jpg,640,640,fingerSymbols,76,236,516,528
IMG_20220522_180706_jpg.rf.dc94cbd14c797eb44e83ec7eb1e4ba2c.jpg,640,640,semiOpenPalm,0,0,640,640
IMG_20220521_105056_jpg.rf.d9c8797681cd4dd2a6fded12eb7eb1b6.jpg,640,640,fingerSymbols,0,0,640,581
IMG_20220522_175226_jpg.rf.db3b2152de753f200224e5590765317e.jpg,640,640,openPalm,0,117,520,625
